pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,zone,des,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,fielder_2,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
SI,2024-04-14,92.2,-2.09,5.9,"Rojas, Johan",679032,656605,,swinging_strike,5.0,"Johan Rojas grounds out, pitcher Mitch Keller to first baseman Rowdy Tellez.",R,R,PHI,PIT,S,,,0,0,-1.33,0.85,0.04,2.47,,,,0,3,Bot,,,663698,,8.35254357936483,-133.893641312676,-4.71851110450188,-17.8643998414248,29.9706762199293,-21.1363069978673,3.33,1.59,,,,92.4,2375.0,6.6,745595,642133,669707,663647,665833,669261,572191,668804,53.92,,,,,,,,21,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,222.0,0.0,-0.033,75.8741704684279,7.47795
FF,2024-04-14,93.0,-2.02,6.01,"Stott, Bryson",681082,656605,field_out,hit_into_play,4.0,Bryson Stott lines out to left fielder Jack Suwinski.,L,R,PHI,PIT,X,7.0,line_drive,0,1,-0.95,1.41,-0.28,2.74,,,592206.0,2,2,Bot,60.65,79.25,663698,,6.5078290553558,-135.205417653386,-5.6183900613485,-13.1309825569407,31.7086969394974,-13.8280652361355,3.31,1.58,337.0,97.2,22.0,92.3,2447.0,6.1,745595,642133,669707,663647,665833,669261,572191,668804,54.42,0.291,0.416,0.0,1.0,0.0,0.0,5.0,16,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,222.0,-0.024,-0.186,65.2871003749504,6.8142
FF,2024-04-14,94.1,-2.13,5.95,"Stott, Bryson",681082,656605,,called_strike,4.0,Bryson Stott lines out to left fielder Jack Suwinski.,L,R,PHI,PIT,S,,,0,0,-0.86,1.32,-0.59,2.65,,,592206.0,2,2,Bot,,,663698,,5.90624352251507,-136.788634379842,-5.75512245066415,-12.1103170345618,30.7827672389622,-14.5399148369082,3.33,1.57,,,,94.0,2323.0,6.3,745595,642133,669707,663647,665833,669261,572191,668804,54.15,,,,,,,,16,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,220.0,0.0,-0.042,,
SI,2024-04-14,93.8,-2.14,5.83,"Castellanos, Nick",592206,656605,single,hit_into_play,7.0,Nick Castellanos singles on a ground ball to third baseman Ke'Bryan Hayes.,R,R,PHI,PIT,X,5.0,ground_ball,0,0,-1.49,0.43,-0.74,1.84,,,,2,2,Bot,102.12,159.84,663698,,6.96195285501686,-136.415814773626,-5.56756506391848,-20.1788431070649,29.6244599044551,-25.713512675384,3.77,1.82,4.0,107.6,-21.0,94.2,2422.0,6.5,745595,642133,669707,663647,665833,669261,572191,668804,53.98,0.149,0.144,0.9,1.0,1.0,0.0,2.0,15,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,219.0,0.013,0.132,,
FC,2024-04-14,89.9,-2.16,6.06,"Marsh, Brandon",669016,656605,strikeout,swinging_strike,2.0,Brandon Marsh strikes out swinging.,L,R,PHI,PIT,S,2.0,,2,2,0.35,0.4,-0.27,3.13,,,,1,2,Bot,,,663698,,3.94354195011146,-131.059007605837,-2.22477179684197,3.3301984313472,24.2539438566129,-27.2498141940569,3.2,1.59,,,,90.3,2509.0,6.2,745595,642133,669707,663647,665833,669261,572191,668804,54.35,,0.0,0.0,1.0,0.0,0.0,,14,5,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,184.0,-0.016,-0.143,69.6718321611107,5.90868
FF,2024-04-14,95.1,-2.04,5.99,"Marsh, Brandon",669016,656605,,ball,12.0,Brandon Marsh strikes out swinging.,L,R,PHI,PIT,B,,,1,2,-0.61,1.22,0.9,3.87,,,,1,2,Bot,,,663698,,9.05010334660443,-138.316681380617,-2.7039066695329,-9.6834623293584,27.1944329368817,-15.9596106559165,3.15,1.6,,,,95.4,2497.0,6.2,745595,642133,669707,663647,665833,669261,572191,668804,54.25,,,,,,,,14,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,218.0,0.0,0.024,,
SI,2024-04-14,94.7,-2.07,5.91,"Marsh, Brandon",669016,656605,,ball,6.0,Brandon Marsh strikes out swinging.,L,R,PHI,PIT,B,,,0,2,-1.56,0.2,0.79,2.52,,,,1,2,Bot,,,663698,,10.9594125316319,-137.37746710871,-3.54347969571559,-22.2763666277619,34.2703926475145,-28.9285478468536,3.12,1.61,,,,94.2,2476.0,6.5,745595,642133,669707,663647,665833,669261,572191,668804,54.04,,,,,,,,14,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,220.0,0.0,0.016,,
FF,2024-04-14,94.9,-2.05,5.99,"Marsh, Brandon",669016,656605,,called_strike,3.0,Brandon Marsh strikes out swinging.,L,R,PHI,PIT,S,,,0,1,-0.58,1.26,0.71,3.19,,,,1,2,Bot,,,663698,,8.52099389337124,-137.956284689754,-4.46809004364404,-9.31768105580499,31.7698913404455,-15.216022494075,3.13,1.59,,,,94.8,2476.0,6.4,745595,642133,669707,663647,665833,669261,572191,668804,54.12,,,,,,,,14,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,219.0,0.0,-0.036,,
FF,2024-04-14,93.7,-2.02,5.97,"Marsh, Brandon",669016,656605,,called_strike,12.0,Brandon Marsh strikes out swinging.,L,R,PHI,PIT,S,,,0,0,-0.57,1.09,0.45,3.35,,,,1,2,Bot,,,663698,,7.67110328519234,-136.286134743931,-3.43322705392463,-8.79794898179574,31.1626611470729,-18.0245517223768,3.07,1.6,,,,94.0,2277.0,6.6,745595,642133,669707,663647,665833,669261,572191,668804,53.94,,,,,,,,14,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,222.0,0.0,-0.024,,
SI,2024-04-14,92.9,-2.1,5.94,"Bohm, Alec",664761,656605,field_out,hit_into_play,11.0,"Alec Bohm grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",R,R,PHI,PIT,X,5.0,ground_ball,0,0,-1.46,0.83,-1.11,3.2,,,,0,2,Bot,109.74,162.89,663698,,5.73890313951918,-135.138574995654,-3.00588015939721,-19.1149887100311,32.2556317603962,-21.5193863192949,3.61,1.67,5.0,75.0,-31.0,92.4,2407.0,6.2,745595,642133,669707,663647,665833,669261,572191,668804,54.26,0.08,0.07,0.0,1.0,0.0,0.0,2.0,13,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,220.0,-0.023,-0.227,68.7976898035274,6.21498
SI,2024-04-14,92.5,-2.19,5.86,"Realmuto, J.T.",592663,656605,field_out,hit_into_play,13.0,"J.T. Realmuto grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",R,R,PHI,PIT,X,5.0,ground_ball,1,0,-1.25,0.79,-0.84,2.61,,607208.0,,2,1,Bot,98.57,164.93,663698,,6.1552520959435,-134.550788831523,-4.21878988298764,-16.4568309973258,28.1710211419282,-21.8173011099522,3.61,1.71,6.0,68.5,-24.0,92.5,2399.0,6.3,745595,642133,669707,663647,665833,669261,572191,668804,54.25,0.037,0.047,0.0,1.0,0.0,0.0,2.0,9,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,217.0,-0.033,-0.359,75.6482308597251,7.00774
SI,2024-04-14,93.3,-1.94,5.93,"Realmuto, J.T.",592663,656605,,ball,14.0,"J.T. Realmuto grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",R,R,PHI,PIT,B,,,0,0,-1.46,0.89,0.58,1.41,,607208.0,,2,1,Bot,,,663698,,9.60105111870363,-135.297172638311,-7.70777688132848,-20.0752421413003,31.1451305893536,-19.635932482834,3.64,1.81,,,,92.4,2411.0,6.1,745595,642133,669707,663647,665833,669261,572191,668804,54.43,,,,,,,,9,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,221.0,0.0,0.024,,
FF,2024-04-14,93.9,-2.01,5.93,"Harper, Bryce",547180,656605,field_out,hit_into_play,2.0,Bryce Harper flies out to center fielder Michael A.   Taylor.,L,R,PHI,PIT,X,8.0,fly_ball,0,2,-1.0,0.99,0.21,3.09,,607208.0,,1,1,Bot,120.41,92.65,663698,,7.92706671506768,-136.465788417325,-3.72652882711028,-14.3547287205661,33.2471393018783,-19.1935491409486,3.2,1.64,288.0,78.2,33.0,93.0,2483.0,6.1,745595,642133,669707,663647,665833,669261,572191,668804,54.45,0.08,0.074,0.0,1.0,0.0,0.0,3.0,8,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215.0,-0.033,-0.215,74.7641456240924,6.58226
ST,2024-04-14,83.4,-2.13,5.98,"Harper, Bryce",547180,656605,,foul,11.0,Bryce Harper flies out to center fielder Michael A.   Taylor.,L,R,PHI,PIT,S,,,0,2,1.32,0.23,-0.95,3.05,,607208.0,,1,1,Bot,,,663698,,0.117417875564704,-121.427179188785,-0.738689617568227,13.0161718018029,24.5333089062404,-30.0067010905544,3.2,1.64,,,,83.1,2710.0,6.2,745595,642133,669707,663647,665833,669261,572191,668804,54.34,,,,,,,,8,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,65.0,0.0,0.0,72.678762119441,7.32524
SI,2024-04-14,92.6,-2.02,6.05,"Harper, Bryce",547180,656605,,foul,2.0,Bryce Harper flies out to center fielder Michael A.   Taylor.,L,R,PHI,PIT,S,,,0,1,-1.28,1.09,0.26,3.22,,,607208.0,1,1,Bot,,,663698,,8.53582544419202,-134.509920897737,-3.71842515004682,-17.3891791898127,31.453223028636,-18.3060800572378,3.2,1.64,229.0,76.2,36.0,91.6,2499.0,6.0,745595,642133,669707,663647,665833,669261,572191,668804,54.51,,,,,,,,8,2,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,216.0,0.0,-0.057,62.9701526912093,5.7761
FF,2024-04-14,93.3,-2.08,5.97,"Harper, Bryce",547180,656605,,called_strike,3.0,Bryce Harper flies out to center fielder Michael A.   Taylor.,L,R,PHI,PIT,S,,,0,0,-1.07,1.18,0.46,3.03,,,607208.0,1,1,Bot,,,663698,,8.90387487300585,-135.550187795622,-4.39944694364211,-15.1942243198382,30.2611500019832,-16.7857783935379,3.2,1.65,,,,93.4,2453.0,6.5,745595,642133,669707,663647,665833,669261,572191,668804,53.99,,,,,,,,8,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,215.0,0.0,-0.04,,
SI,2024-04-14,94.3,-1.94,5.9,"Turner, Trea",607208,656605,single,hit_into_play,5.0,Trea Turner singles on a ground ball to shortstop Oneil Cruz.,R,R,PHI,PIT,X,6.0,ground_ball,3,2,-1.5,0.81,-0.1,2.7,,,,1,1,Bot,104.66,148.13,663698,,8.24980455346726,-136.982637233989,-4.36660106829737,-20.8278501047116,35.1828512617434,-21.1487417406307,3.52,1.74,6.0,89.5,-25.0,94.7,2516.0,7.0,745595,642133,669707,663647,665833,669261,572191,668804,53.52,0.054,0.067,0.9,1.0,1.0,0.0,2.0,7,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,216.0,0.024,0.217,68.379238099955,7.04135
ST,2024-04-14,84.6,-1.88,6.0,"Turner, Trea",607208,656605,,ball,14.0,Trea Turner singles on a ground ball to shortstop Oneil Cruz.,R,R,PHI,PIT,B,,,2,2,0.85,-0.3,3.01,0.77,,,,1,1,Bot,,,663698,,9.65915174920403,-122.649358206244,-5.0708395120519,6.18208571803209,28.9020220995118,-34.1377848810368,3.46,1.68,,,,83.5,2932.0,6.2,745595,642133,669707,663647,665833,669261,572191,668804,54.26,,,,,,,,7,5,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,59.0,0.0,0.07,,
SI,2024-04-14,92.9,-2.01,5.88,"Turner, Trea",607208,656605,,called_strike,14.0,Trea Turner singles on a ground ball to shortstop Oneil Cruz.,R,R,PHI,PIT,S,,,2,1,-1.42,0.9,0.75,1.5,,,,1,1,Bot,,,663698,,10.1596931299269,-134.607148402737,-7.28259829990346,-19.6294386759104,33.266206187523,-19.6372978279549,3.55,1.76,,,,92.1,2483.0,6.4,745595,642133,669707,663647,665833,669261,572191,668804,54.14,,,,,,,,7,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,219.0,0.0,-0.049,,
FC,2024-04-14,88.5,-1.89,6.13,"Turner, Trea",607208,656605,,ball,14.0,Trea Turner singles on a ground ball to shortstop Oneil Cruz.,R,R,PHI,PIT,B,,,1,1,0.54,0.29,1.76,0.44,,,,1,1,Bot,,,663698,,7.72823222792699,-128.461496445687,-8.350893879333,4.32145610149892,27.435973781551,-27.3624988642857,3.47,1.71,,,,88.1,2494.0,6.3,745595,642133,669707,663647,665833,669261,572191,668804,54.24,,,,,,,,7,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,175.0,0.0,0.036,,
SI,2024-04-14,93.6,-2.09,5.89,"Turner, Trea",607208,656605,,ball,14.0,Trea Turner singles on a ground ball to shortstop Oneil Cruz.,R,R,PHI,PIT,B,,,0,1,-1.19,0.69,0.03,1.16,,,,1,1,Bot,,,663698,,8.11051905482107,-136.011000291766,-8.01549443637737,-16.5224820088196,28.3500397077101,-22.092280177161,3.52,1.74,,,,93.9,2548.0,6.4,745595,642133,669707,663647,665833,669261,572191,668804,54.07,,,,,,,,7,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,218.0,0.0,0.019,,
FF,2024-04-14,94.5,-1.94,6.06,"Turner, Trea",607208,656605,,foul,6.0,Trea Turner singles on a ground ball to shortstop Oneil Cruz.,R,R,PHI,PIT,S,,,0,0,-0.64,1.41,0.66,2.7,,,,1,1,Bot,,,663698,,8.13698602372943,-137.244159678286,-6.14158303148986,-9.84294777899594,30.712233298173,-13.1990327855088,3.52,1.74,207.0,79.6,57.0,94.0,2328.0,6.1,745595,642133,669707,663647,665833,669261,572191,668804,54.39,,,,,,,,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,218.0,0.0,-0.024,71.5616967258652,7.2555
FC,2024-04-14,88.6,-1.98,6.12,"Schwarber, Kyle",656941,656605,strikeout,swinging_strike,9.0,Kyle Schwarber strikes out swinging.,L,R,PHI,PIT,S,2.0,,1,2,0.52,0.09,0.49,1.9,,,,0,1,Bot,,,663698,,4.93671072451702,-128.863105605705,-4.38450770730407,4.69940746127289,27.5951158480978,-30.4813532658549,3.33,1.62,,,,88.2,2602.0,6.1,745595,642133,669707,663647,665833,669261,572191,668804,54.39,,0.0,0.0,1.0,0.0,0.0,,6,4,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,115.0,-0.021,-0.168,80.8093117332127,8.28472
FF,2024-04-14,95.0,-2.02,5.83,"Schwarber, Kyle",656941,656605,,ball,9.0,Kyle Schwarber strikes out swinging.,L,R,PHI,PIT,B,,,0,2,-0.78,1.22,0.75,1.88,,,,0,1,Bot,,,663698,,9.03441553477035,-137.891528305427,-7.43690656286818,-12.0141847102254,31.086888468456,-15.0286786257039,3.31,1.64,,,,95.1,2330.0,6.5,745595,642133,669707,663647,665833,669261,572191,668804,53.97,,,,,,,,6,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,220.0,0.0,0.02,,
FC,2024-04-14,89.5,-2.17,6.03,"Schwarber, Kyle",656941,656605,,foul,12.0,Kyle Schwarber strikes out swinging.,L,R,PHI,PIT,S,,,0,1,0.51,0.45,0.98,3.06,,,,0,1,Bot,,,663698,,6.65328739513744,-130.251828446252,-2.27378845007348,4.42585774970723,27.8539534230464,-26.7805314122545,3.33,1.62,,,,89.0,2469.0,6.0,745595,642133,669707,663647,665833,669261,572191,668804,54.49,,,,,,,,6,2,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,182.0,0.0,-0.047,35.8742431553534,5.42947
FF,2024-04-14,93.4,-2.06,5.91,"Schwarber, Kyle",656941,656605,,called_strike,6.0,Kyle Schwarber strikes out swinging.,L,R,PHI,PIT,S,,,0,0,-0.85,1.1,0.6,2.66,,,,0,1,Bot,,,663698,,8.70662066277279,-135.710559445073,-5.06375890504113,-12.2848359207415,27.6792883412339,-17.6735569034138,3.42,1.64,,,,93.7,2252.0,6.4,745595,642133,669707,663647,665833,669261,572191,668804,54.13,,,,,,,,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,223.0,0.0,-0.033,,
SL,2024-04-20,85.8,-1.93,6.03,"McGuire, Reese",624512,656605,field_out,hit_into_play,5.0,Reese McGuire flies out sharply to left fielder Jack Suwinski.,L,R,PIT,BOS,X,7.0,fly_ball,1,2,0.39,-0.14,-0.02,2.25,,,665839.0,2,6,Top,73.56,66.23,663698,,3.74310867622533,-125.012427372627,-2.44798732729663,3.37903745846958,23.5308720835618,-33.3589124266204,3.31,1.66,365.0,99.6,24.0,86.2,2413.0,6.3,745515,642133,669707,663647,665833,669261,572191,668804,54.2,0.523,0.821,0.0,1.0,0.0,0.0,6.0,49,4,Slider,1,4,4,1,4,1,4,1,Standard,Standard,93.0,0.011,-0.167,77.9161980102376,7.9006
SI,2024-04-20,92.2,-2.08,5.77,"McGuire, Reese",624512,656605,,foul,4.0,Reese McGuire flies out sharply to left fielder Jack Suwinski.,L,R,PIT,BOS,S,,,1,1,-1.41,0.84,-0.67,2.64,,,665839.0,2,6,Top,,,663698,,6.66517532894789,-134.164189835546,-4.00044552238282,-18.4428122546153,27.7461919610415,-21.3581203873303,3.31,1.66,173.0,75.4,17.0,92.7,2454.0,6.5,745515,642133,669707,663647,665833,669261,572191,668804,54.01,,,,,,,,49,3,Sinker,1,4,4,1,4,1,4,1,Standard,Standard,225.0,0.0,-0.048,67.5064498375413,8.02585
SL,2024-04-20,88.6,-2.0,5.89,"McGuire, Reese",624512,656605,,ball,1.0,Reese McGuire flies out sharply to left fielder Jack Suwinski.,L,R,PIT,BOS,B,,,0,1,0.26,0.53,-0.51,3.27,,,665839.0,2,6,Top,,,663698,,3.09946185836142,-129.073855212403,-1.51009223371686,2.3614495370491,25.1610555264045,-26.08051203202,3.39,1.56,,,,88.7,2528.0,6.2,745515,642133,669707,663647,665833,669261,572191,668804,54.34,,,,,,,,49,2,Slider,1,4,4,1,4,1,4,1,Standard,Standard,181.0,0.0,0.028,,
FF,2024-04-20,92.9,-2.06,5.83,"McGuire, Reese",624512,656605,,called_strike,6.0,Reese McGuire flies out sharply to left fielder Jack Suwinski.,L,R,PIT,BOS,S,,,0,0,-0.82,1.53,0.65,2.28,,,665839.0,2,6,Top,,,663698,,8.70022205970946,-134.897005125229,-6.61196831062227,-11.9396924740911,29.7407596661123,-12.2228902204772,3.47,1.64,,,,92.6,2421.0,6.3,745515,642133,669707,663647,665833,669261,572191,668804,54.22,,,,,,,,49,1,4-Seam Fastball,1,4,4,1,4,1,4,1,Standard,Standard,219.0,0.0,-0.042,,
FF,2024-04-20,95.0,-2.21,5.68,"Valdez, Enmanuel",665839,656605,single,hit_into_play,5.0,Enmanuel Valdez singles on a sharp line drive to right fielder Bryan Reynolds.,L,R,PIT,BOS,X,9.0,line_drive,0,2,-0.99,1.04,-0.01,2.59,,,,2,6,Top,166.28,90.96,663698,,7.97707373290538,-138.141464265244,-4.8188362000261,-14.3973354261881,27.7654268689777,-17.8997128226953,3.14,1.6,247.0,108.6,14.0,95.5,2438.0,6.4,745515,642133,669707,663647,665833,669261,572191,668804,54.08,0.757,0.818,0.9,1.0,1.0,0.0,5.0,48,3,4-Seam Fastball,1,4,4,1,4,1,4,1,Standard,Standard,223.0,-0.006,0.169,71.6790061003841,7.06432
ST,2024-04-20,82.2,-2.16,5.74,"Valdez, Enmanuel",665839,656605,,foul,6.0,Enmanuel Valdez singles on a sharp line drive to right fielder Bryan Reynolds.,L,R,PIT,BOS,S,,,0,1,1.31,0.32,0.67,2.48,,,,2,6,Top,,,663698,,3.89069515412357,-119.763723020479,-1.48213975267374,11.8991185431428,23.0299658824336,-29.0283724109765,3.14,1.6,301.0,102.1,23.0,82.7,2882.0,6.5,745515,642133,669707,663647,665833,669261,572191,668804,53.97,,,,,,,,48,2,Sweeper,1,4,4,1,4,1,4,1,Standard,Standard,64.0,0.0,-0.023,,
CH,2024-04-20,88.6,-2.09,5.89,"Valdez, Enmanuel",665839,656605,,called_strike,9.0,Enmanuel Valdez singles on a sharp line drive to right fielder Bryan Reynolds.,L,R,PIT,BOS,S,,,0,0,-1.36,0.55,0.41,1.85,,,,2,6,Top,,,663698,,8.90811741901613,-128.733933975294,-4.96123900635776,-16.9243227748464,25.0944749423811,-25.2427059642813,3.11,1.49,,,,88.5,2288.0,6.2,745515,642133,669707,663647,665833,669261,572191,668804,54.31,,,,,,,,48,1,Changeup,1,4,4,1,4,1,4,1,Strategic,Standard,244.0,0.0,-0.015,,
FF,2024-04-20,93.1,-2.07,5.85,"Dalbec, Bobby",666915,656605,strikeout,swinging_strike,3.0,Bobby Dalbec strikes out swinging.,R,R,PIT,BOS,S,2.0,,0,2,-0.94,1.07,0.49,3.3,,,,1,6,Top,,,663698,,8.61039423708475,-135.343013114833,-3.13603040339626,-13.4030723533898,27.5239098659762,-18.4745291624358,3.5,1.69,,,,93.1,2407.0,6.2,745515,642133,669707,663647,665833,669261,572191,668804,54.34,,0.0,0.0,1.0,0.0,0.0,,47,3,4-Seam Fastball,1,4,4,1,4,1,4,1,Standard,Standard,217.0,0.008,-0.102,67.5845978625307,5.69667
SI,2024-04-20,92.1,-2.11,5.66,"Dalbec, Bobby",666915,656605,,called_strike,2.0,Bobby Dalbec strikes out swinging.,R,R,PIT,BOS,S,,,0,1,-1.51,0.96,-0.1,3.1,,,,1,6,Top,,,663698,,8.39151045162817,-133.847882396012,-2.70572317644212,-20.0061649357335,30.7263530720502,-20.2858484604909,3.58,1.54,,,,92.1,2511.0,6.5,745515,642133,669707,663647,665833,669261,572191,668804,54.0,,,,,,,,47,2,Sinker,1,4,4,1,4,1,4,1,Standard,Standard,226.0,0.0,-0.036,,
SI,2024-04-20,91.9,-2.11,5.78,"Dalbec, Bobby",666915,656605,,called_strike,5.0,Bobby Dalbec strikes out swinging.,R,R,PIT,BOS,S,,,0,0,-1.35,1.08,-0.26,2.86,,,,1,6,Top,,,663698,,7.60635290435307,-133.698046122721,-3.91770912902703,-17.8011788084266,28.1337928948805,-18.4945132221876,3.6,1.61,,,,91.9,2483.0,6.3,745515,642133,669707,663647,665833,669261,572191,668804,54.23,,,,,,,,47,1,Sinker,1,4,4,1,4,1,4,1,Standard,Standard,225.0,0.0,-0.024,,
SI,2024-04-20,92.1,-2.03,5.87,"Yoshida, Masataka",807799,656605,home_run,hit_into_play,5.0,Masataka Yoshida homers (2) on a fly ball to right center field.    Pablo Reyes scores.,L,R,PIT,BOS,X,,fly_ball,0,0,-1.23,1.3,0.12,2.56,,,622569.0,1,6,Top,184.77,50.38,663698,,8.09523816998674,-133.794892187782,-5.33756948057352,-16.5585488855763,29.7960174730575,-15.6226722569692,3.22,1.44,395.0,100.1,38.0,91.7,2353.0,6.2,745515,642133,669707,663647,665833,669261,572191,668804,54.3,0.183,0.364,2.0,1.0,0.0,3.0,5.0,46,1,Sinker,1,2,2,1,4,1,4,1,Standard,Standard,220.0,-0.193,1.676,73.8289961521081,7.4551
FF,2024-04-20,95.3,-1.87,5.8,"Reyes, Pablo",622569,656605,walk,ball,14.0,Pablo Reyes walks.,R,R,PIT,BOS,B,,,3,2,-1.02,1.08,1.29,1.37,,,,1,6,Top,,,663698,,10.5908236566032,-138.258759047084,-8.49177480322815,-15.215656742139,26.5567834156158,-16.5915302719192,3.38,1.66,,,,95.9,2460.0,6.5,745515,642133,669707,663647,665833,669261,572191,668804,54.0,,0.691353,0.7,1.0,0.0,0.0,,45,6,4-Seam Fastball,1,2,2,1,2,1,2,1,Standard,Standard,221.0,-0.026,0.218,,
ST,2024-04-20,81.4,-2.07,5.85,"Reyes, Pablo",622569,656605,,ball,11.0,Pablo Reyes walks.,R,R,PIT,BOS,B,,,2,2,1.19,-0.12,-0.96,3.09,,,,1,6,Top,,,663698,,0.21035419562088,-118.535989995422,0.613454759576942,11.191839301267,22.0624881797196,-33.6185544200768,3.44,1.69,,,,81.8,2771.0,6.5,745515,642133,669707,663647,665833,669261,572191,668804,54.05,,,,,,,,45,5,Sweeper,1,2,2,1,2,1,2,1,Standard,Standard,58.0,0.0,0.07,,
SI,2024-04-20,91.8,-2.03,5.81,"Reyes, Pablo",622569,656605,,foul,13.0,Pablo Reyes walks.,R,R,PIT,BOS,S,,,2,1,-1.47,0.98,-0.85,2.39,,,,1,6,Top,,,663698,,6.16986177454506,-133.511039384773,-4.86860743945587,-18.9472489901161,30.5854356684368,-19.5788391964914,3.38,1.66,5.0,82.6,-26.0,91.6,2445.0,6.3,745515,642133,669707,663647,665833,669261,572191,668804,54.18,,,,,,,,45,4,Sinker,1,2,2,1,2,1,2,1,Standard,Standard,224.0,0.0,-0.049,70.8237638496802,7.25369
SI,2024-04-20,92.8,-2.02,5.77,"Reyes, Pablo",622569,656605,,ball,14.0,Pablo Reyes walks.,R,R,PIT,BOS,B,,,1,1,-1.44,0.77,1.34,1.06,,,,1,6,Top,,,663698,,11.7389209930509,-134.510669092985,-7.9274781935582,-20.0201735923583,28.9866383211598,-21.1774110417449,3.56,1.76,,,,92.8,2503.0,6.5,745515,642133,669707,663647,665833,669261,572191,668804,54.02,,,,,,,,45,3,Sinker,1,2,2,1,2,1,2,1,Standard,Standard,225.0,0.0,0.036,,
ST,2024-04-20,82.9,-2.04,5.72,"Reyes, Pablo",622569,656605,,ball,14.0,Pablo Reyes walks.,R,R,PIT,BOS,B,,,0,1,1.1,0.21,1.6,1.25,,,,1,6,Top,,,663698,,6.15449368532633,-120.492983099306,-4.07613533332407,9.35199129603059,25.380885720765,-29.48623330179,3.48,1.61,,,,82.6,2818.0,6.4,745515,642133,669707,663647,665833,669261,572191,668804,54.14,,,,,,,,45,2,Sweeper,1,2,2,1,2,1,2,1,Standard,Standard,61.0,0.0,0.019,,
SL,2024-04-20,86.3,-1.96,6.08,"Reyes, Pablo",622569,656605,,called_strike,3.0,Pablo Reyes walks.,R,R,PIT,BOS,S,,,0,0,0.28,0.29,0.29,3.11,,,,1,6,Top,,,663698,,4.79807818516402,-125.725429904073,-1.50215951461546,2.14944051185722,23.0704489217615,-28.9574326214518,3.46,1.63,,,,86.9,2334.0,6.4,745515,642133,669707,663647,665833,669261,572191,668804,54.09,,,,,,,,45,1,Slider,1,2,2,1,2,1,2,1,Standard,Standard,156.0,0.0,-0.024,,
SL,2024-04-20,88.2,-1.96,6.03,"Refsnyder, Rob",608701,656605,field_out,hit_into_play,6.0,"Rob Refsnyder grounds out, third baseman Ke'Bryan Hayes to first baseman Rowdy Tellez.",R,R,PIT,BOS,X,5.0,ground_ball,3,2,0.29,0.25,0.42,2.36,,,,0,6,Top,105.02,164.87,663698,,5.18673384635255,-128.432183506777,-3.36547742154942,2.14103726013501,26.2070953883303,-28.8819225968998,3.48,1.58,39.0,91.6,-1.0,88.1,2552.0,6.1,745515,642133,669707,663647,665833,669261,572191,668804,54.36,0.274,0.246,0.0,1.0,0.0,0.0,2.0,44,6,Slider,1,2,2,1,2,1,2,1,Standard,Standard,141.0,0.024,-0.297,66.9767239680433,8.14789
